-1.0000000000000000e+00  0.0000000000000000e+00
-7.6923076923076920e+01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-2.5000000000000000e+01  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-2.8571428571428570e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-2.8571428571428570e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-2.8571428571428570e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-2.8571428571428570e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-8.3333333333333329e-02  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-6.6666666666666663e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-5.0000001117587118e+01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-3.9999999403953559e+01  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-3.9999999403953559e+01  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-4.5454545700845642e+01  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-3.3333333333333335e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
 1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-6.6666666666666663e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-6.6666666666666663e-01  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
-1.0000000000000000e+00  0.0000000000000000e+00
