 5.8911119626956487e+08  0.0000000000000000e+00
 5.9981149092937982e+08  0.0000000000000000e+00
 1.2012135168145905e+09  0.0000000000000000e+00
 1.4314494941090496e+09  0.0000000000000000e+00
 1.8728635920622017e+09  0.0000000000000000e+00
 1.8990717295261965e+09  0.0000000000000000e+00
 2.0066168620774994e+09  0.0000000000000000e+00
 2.0664748578416443e+09  0.0000000000000000e+00
 2.8926008738414984e+09  0.0000000000000000e+00
 3.0013011756923928e+09  0.0000000000000000e+00
 3.2791143901857529e+09  0.0000000000000000e+00
 3.3531449390154858e+09  0.0000000000000000e+00
 3.7675739142453308e+09  0.0000000000000000e+00
 3.9834039199057922e+09  0.0000000000000000e+00
 4.4257722048123817e+09  0.0000000000000000e+00
 4.5922155199017715e+09  0.0000000000000000e+00
 4.9541493206294994e+09  0.0000000000000000e+00
 5.3320293016483030e+09  0.0000000000000000e+00
 5.3708514481000223e+09  0.0000000000000000e+00
 5.6411650827956762e+09  0.0000000000000000e+00
 5.9737031385852051e+09  0.0000000000000000e+00
 6.0591283231147604e+09  0.0000000000000000e+00
 6.1971549512165632e+09  0.0000000000000000e+00
 6.2561123168936462e+09  0.0000000000000000e+00
 6.3281977165049448e+09  0.0000000000000000e+00
 6.5526970115672474e+09  0.0000000000000000e+00
 6.6680218848976879e+09  0.0000000000000000e+00
 6.7527091180155678e+09  0.0000000000000000e+00
 7.0489474160050659e+09  0.0000000000000000e+00
 7.2021379859908142e+09  0.0000000000000000e+00
 7.2492860203103333e+09  0.0000000000000000e+00
 7.3843970788154945e+09  0.0000000000000000e+00
 7.6248974098571072e+09  0.0000000000000000e+00
 7.6481107669783907e+09  0.0000000000000000e+00
 7.8645583928002777e+09  0.0000000000000000e+00
 7.9210074279454651e+09  0.0000000000000000e+00
 8.3722303194568176e+09  0.0000000000000000e+00
 8.7018354335185604e+09  0.0000000000000000e+00
 8.9548016954972267e+09  0.0000000000000000e+00
 9.0122032752285156e+09  0.0000000000000000e+00
 9.0529783601922054e+09  0.0000000000000000e+00
 9.2361118403810730e+09  0.0000000000000000e+00
 9.3913902864012585e+09  0.0000000000000000e+00
 9.5139108294568100e+09  0.0000000000000000e+00
 1.0205198793577019e+10  0.0000000000000000e+00
 1.0253589392745125e+10  0.0000000000000000e+00
 1.0433281445819952e+10  0.0000000000000000e+00
 1.0606496997974318e+10  0.0000000000000000e+00
 1.0788626474572142e+10  0.0000000000000000e+00
 1.1030896600512161e+10  0.0000000000000000e+00
 1.1108948626308319e+10  0.0000000000000000e+00
 1.1252462491775101e+10  0.0000000000000000e+00
 1.1334937836243498e+10  0.0000000000000000e+00
 1.1433712548495026e+10  0.0000000000000000e+00
 1.1504238312987885e+10  0.0000000000000000e+00
 1.1624561161921532e+10  0.0000000000000000e+00
 1.1785657957570656e+10  0.0000000000000000e+00
 1.1844688702544636e+10  0.0000000000000000e+00
 1.2007439799871748e+10  0.0000000000000000e+00
 1.2037527137072281e+10  0.0000000000000000e+00
 1.2162751900581247e+10  0.0000000000000000e+00
 1.2255440171934010e+10  0.0000000000000000e+00
 1.2320581237253483e+10  0.0000000000000000e+00
 1.2396525329669115e+10  0.0000000000000000e+00
